timestamp_ms,current_A,stack_V,cell00_V,cell01_V,cell02_V,cell03_V,cell04_V,cell05_V
0x0004891C,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048926,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048930,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x0004893A,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048944,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0004894E,0x00000000,0x41C73127,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048958,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048962,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858106,0x40855810
0x0004896C,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048976,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048982,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0004898C,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048996,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000489A0,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x000489AA,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000489B4,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000489BE,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x000489C8,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000489D2,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40856042
0x000489DC,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x000489E8,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858106,0x40855810
0x000489F2,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858106,0x40855810
0x000489FC,0x00000000,0x41C726E9,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048A06,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048A10,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048A1A,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048A24,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048A2E,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048A38,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40856042
0x00048A42,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048A4E,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00048A58,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40854FDF
0x00048A62,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048A6C,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40854FDF
0x00048A76,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048A80,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40856042
0x00048A8A,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40856042
0x00048A94,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048A9E,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858106,0x40855810
0x00048AA8,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048AB4,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048ABE,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048AC8,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048AD2,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048ADC,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048AE6,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00048AF0,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048AFA,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048B04,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048B0E,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048B1A,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048B24,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048B2E,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048B38,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048B42,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048B4C,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048B56,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00048B60,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048B6A,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048B74,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048B80,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048B8A,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048B94,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048B9E,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40854FDF
0x00048BA8,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048BB2,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048BBC,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048BC6,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048BD0,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048BDA,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048BE6,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40856042
0x00048BF0,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858106,0x40855810
0x00048BFA,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858106,0x40854FDF
0x00048C04,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858106,0x40855810
0x00048C0E,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C18,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048C22,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C2C,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048C36,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048C40,0x00000000,0x41C745A2,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C4C,0x00000000,0x41C722D1,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C56,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048C60,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C6A,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048C74,0x00000000,0x41C72D0E,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C7E,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C88,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048C92,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048C9C,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048CA6,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048CB2,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048CBC,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048CC6,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048CD0,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00048CDA,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048CE4,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048CEE,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048CF8,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048D02,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048D0C,0x00000000,0x41C74189,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40856042
0x00048D18,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048D22,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00048D2C,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048D36,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x00048D40,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048D4A,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048D54,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048D5E,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048D68,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048D72,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048D7E,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048D88,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048D92,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048D9C,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048DA6,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00048DB0,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048DBA,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048DC4,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048DCE,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048DD8,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048DE4,0x00000000,0x41C72D0E,0x40858937,0x408578D5,0x4085A9FC,0x40858937,0x40858106,0x40854FDF
0x00048DEE,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048DF8,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E02,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E0C,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E16,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E20,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E2A,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00048E34,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048E3E,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E4A,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E54,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048E5E,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E68,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E72,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048E7C,0x00000000,0x41C74189,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048E86,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048E90,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048E9A,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00048EA4,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048EB0,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858106,0x40855810
0x00048EBA,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00048EC4,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048ECE,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048ED8,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048EE2,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00048EEC,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048EF6,0x00000000,0x41C7374C,0x40858937,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048F00,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F0A,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F16,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F20,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048F2A,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F34,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00048F3E,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F48,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F52,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00048F5C,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048F66,0x00000000,0x41C722D1,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00048F70,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048F7C,0x00000000,0x41C726E9,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F86,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F90,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048F9A,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048FA4,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048FAE,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x00048FB8,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048FC2,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00048FCC,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00048FD6,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00048FE2,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00048FEC,0x00000000,0x41C72D0E,0x40858937,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00048FF6,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00049000,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858106,0x40855810
0x0004900A,0x00000000,0x41C73127,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00049014,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0004901E,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00049028,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00049032,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0004903C,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049048,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049052,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0004905C,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049066,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00049070,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0004907A,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049084,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0004908E,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049098,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490A2,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490AE,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858106,0x40855810
0x000490B8,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x408578D5,0x40858937,0x40855810
0x000490C2,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490CC,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490D6,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490E0,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490EA,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000490F4,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000490FE,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049108,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00049114,0x00000000,0x41C74189,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0004911E,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049128,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049132,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0004913C,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049146,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00049150,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x0004915A,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00049164,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x0004916E,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0004917A,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00049184,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0004918E,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00049198,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000491A2,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000491AC,0x00000000,0x41C73127,0x40858937,0x408578D5,0x4085B22D,0x40858937,0x40858106,0x40855810
0x000491B6,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000491C0,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000491CA,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x000491D4,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000491E0,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x000491EA,0x00000000,0x41C72D0E,0x40858937,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000491F4,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000491FE,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858106,0x40855810
0x00049208,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00049212,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0004921C,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
